layout_name,input_count,average_remaining_candidates,weighted_unique_share,max_remaining_candidates
evolved_rank_15,13,1.2898904728877056,0.7966163376242339,4
evolved_rank_15,14,1.2898904728877056,0.7966163376242339,4
evolved_rank_16,1,85.28666846934009,0.0,174
evolved_rank_16,2,12.842764510562132,0.009056185247600742,56
evolved_rank_16,3,3.0882344832989066,0.31776321088349546,16
evolved_rank_16,4,1.427795379089924,0.7079729262434319,6
evolved_rank_16,5,1.3391922471332096,0.7514556196615051,4
evolved_rank_16,6,1.3345002468974252,0.7561469008037719,4
evolved_rank_16,7,1.3344985055630232,0.7561484972764089,4
evolved_rank_16,8,1.3290088306233188,0.7616381722161132,4
evolved_rank_16,9,1.3290086128639316,0.7616383899755004,4
evolved_rank_16,10,1.3290086128639316,0.7616383899755004,4
evolved_rank_16,11,1.3290086128639316,0.7616383899755004,4
evolved_rank_16,12,1.3290086128639316,0.7616383899755004,4
evolved_rank_16,13,1.3290086128639316,0.7616383899755004,4
evolved_rank_16,14,1.3290086128639316,0.7616383899755004,4
evolved_rank_17,1,87.19058184013393,0.0,135
evolved_rank_17,2,15.71753541255773,0.008444081229646787,45
evolved_rank_17,3,3.8689480850039573,0.4303599825058465,16
evolved_rank_17,4,1.3802906106363957,0.7680106074630432,6
evolved_rank_17,5,1.2757634265146212,0.8228305317713974,4
evolved_rank_17,6,1.2669596808773307,0.831633542405438,4
evolved_rank_17,7,1.2669579395429285,0.8316351388780749,4
evolved_rank_17,8,1.2614682646032243,0.8371248138177793,4
evolved_rank_17,9,1.261468046843837,0.8371250315771664,4
evolved_rank_17,10,1.261468046843837,0.8371250315771664,4
evolved_rank_17,11,1.261468046843837,0.8371250315771664,4
evolved_rank_17,12,1.261468046843837,0.8371250315771664,4
evolved_rank_17,13,1.261468046843837,0.8371250315771664,4
evolved_rank_17,14,1.261468046843837,0.8371250315771664,4
evolved_rank_18,1,79.061560137622,0.0,155
evolved_rank_18,2,15.613034470737759,4.97696605584531e-07,41
evolved_rank_18,3,3.085474645490689,0.2932663418608264,21
evolved_rank_18,4,1.508364392472858,0.6098756138256319,7
evolved_rank_18,5,1.4073396712008515,0.6739010509415274,5
evolved_rank_18,6,1.402647729931527,0.6785918390495114,3
evolved_rank_18,7,1.4026458746061254,0.6785935495131478,3
evolved_rank_18,8,1.3971561996664212,0.6840832244528521,3
evolved_rank_18,9,1.397155981907034,0.6840834422122393,3
evolved_rank_18,10,1.397155981907034,0.6840834422122393,3
evolved_rank_18,11,1.397155981907034,0.6840834422122393,3
evolved_rank_18,12,1.397155981907034,0.6840834422122393,3
evolved_rank_18,13,1.397155981907034,0.6840834422122393,3
evolved_rank_18,14,1.397155981907034,0.6840834422122393,3
evolved_rank_19,1,86.9283891601721,0.0,146
evolved_rank_19,2,16.600711807787665,0.02006342848969007,42
evolved_rank_19,3,2.9518806863180935,0.40579047558641773,16
evolved_rank_19,4,1.4020125351491235,0.70855361733718,6
evolved_rank_19,5,1.278423323164297,0.7889147457214539,4
evolved_rank_19,6,1.2691619084025203,0.7981750360263751,3
evolved_rank_19,7,1.2691597797249872,0.7981767280132115,3
evolved_rank_19,8,1.2636699940411675,0.8036665136970311,3
evolved_rank_19,9,1.2636697762817803,0.8036667314564183,3
evolved_rank_19,10,1.2636697762817803,0.8036667314564183,3
evolved_rank_19,11,1.2636697762817803,0.8036667314564183,3
